Date,Country,City,Specie,count,min,max,median,variance,year_month
03/03/2020,GB,London,pm25,311,3,79,41,2214.51,Mar-20
03/03/2020,GB,London,no2,353,2.1,54.4,27.8,1442.55,Mar-20
03/03/2020,GB,London,co,81,3.3,12.7,9.1,75.19,Mar-20
03/03/2020,GB,London,pm10,326,3,65,18,740.8,Mar-20
04/03/2020,GB,London,o3,392,0.1,33.3,7.3,602.36,Mar-20
04/03/2020,GB,London,so2,240,0.1,8.5,3,41.73,Mar-20
04/03/2020,GB,London,wind speed,236,0.2,6.1,3,18.02,Mar-20
04/03/2020,GB,London,dew,62,3,5,5,4.79,Mar-20
04/03/2020,GB,London,pressure,351,1000.9,1010.5,1004,37.45,Mar-20
04/03/2020,GB,London,pm25,619,3,105,38,1748.07,Mar-20
04/03/2020,GB,London,no2,678,4.5,60.5,22.8,1063.86,Mar-20
04/03/2020,GB,London,humidity,351,53,98,88.4,1320.5,Mar-20
04/03/2020,GB,London,wind gust,170,0.2,14,9.7,145.81,Mar-20
04/03/2020,GB,London,co,186,3.7,11.8,6.4,62.71,Mar-20
04/03/2020,GB,London,pm10,639,3,90,15,857.39,Mar-20
04/03/2020,GB,London,temperature,351,1.1,12.7,6.1,29.35,Mar-20
05/03/2020,GB,London,o3,407,3.7,30.1,16.5,260.9,Mar-20
05/03/2020,GB,London,so2,211,0.2,6.1,1.4,43.76,Mar-20
05/03/2020,GB,London,wind speed,736,0.3,13.4,4.9,127.81,Mar-20
05/03/2020,GB,London,dew,54,3,4.5,4,3.18,Mar-20
05/03/2020,GB,London,pressure,766,989.1,1001.7,994.6,100.74,Mar-20
05/03/2020,GB,London,pm25,614,8,78,38,2012.1,Mar-20
05/03/2020,GB,London,no2,661,1.4,43.1,11.7,442.18,Mar-20
05/03/2020,GB,London,humidity,766,77.5,98,90.7,208.54,Mar-20
05/03/2020,GB,London,wind gust,736,3,29,13.7,531.71,Mar-20
05/03/2020,GB,London,co,142,0.4,4.3,3.7,6.99,Mar-20
05/03/2020,GB,London,pm10,651,2,56,12,286.19,Mar-20
05/03/2020,GB,London,temperature,766,4.1,7,5.5,3.51,Mar-20
06/03/2020,GB,London,o3,402,0.2,33.6,15.8,787.76,Mar-20
06/03/2020,GB,London,so2,188,0.2,5.8,3.7,23.05,Mar-20
06/03/2020,GB,London,wind speed,620,0.1,9.9,3,79.91,Mar-20
06/03/2020,GB,London,dew,162,-2,3,0,22.05,Mar-20
06/03/2020,GB,London,pressure,768,996.5,1014.7,1005.5,295.71,Mar-20
06/03/2020,GB,London,pm25,612,3,112,39,4891.48,Mar-20
06/03/2020,GB,London,no2,665,0.5,68.9,20.3,2066.75,Mar-20
06/03/2020,GB,London,humidity,768,42.7,96.5,76.3,3291.43,Mar-20
06/03/2020,GB,London,wind gust,630,0.2,19.7,7,376.89,Mar-20
06/03/2020,GB,London,co,148,1.9,14.9,5.5,78.71,Mar-20
06/03/2020,GB,London,pm10,645,5,78,16,1389.43,Mar-20
06/03/2020,GB,London,temperature,768,0,10.7,5.2,68.42,Mar-20
07/03/2020,GB,London,o3,403,0.1,41.5,12.8,1113.37,Mar-20
07/03/2020,GB,London,so2,202,0.1,5,3.1,8.83,Mar-20
07/03/2020,GB,London,wind speed,669,0.1,18.1,5.6,238.93,Mar-20
07/03/2020,GB,London,dew,198,1,8,6.5,59.08,Mar-20
07/03/2020,GB,London,pressure,768,1009.5,1017.2,1015.1,32.41,Mar-20
07/03/2020,GB,London,pm25,616,6,197,48,3492.09,Mar-20
07/03/2020,GB,London,no2,677,0.6,53,15.6,1081.58,Mar-20
07/03/2020,GB,London,humidity,768,57,95,78,1286.19,Mar-20
07/03/2020,GB,London,wind gust,713,0.1,24.3,12.7,445.01,Mar-20
07/03/2020,GB,London,co,169,3.2,13.1,6.4,37.48,Mar-20
07/03/2020,GB,London,pm10,658,5,52,22,596.7,Mar-20
07/03/2020,GB,London,temperature,768,0,15.5,10.3,183.92,Mar-20
08/03/2020,GB,London,o3,408,5.9,42.2,24.1,822.35,Mar-20
08/03/2020,GB,London,so2,234,0.1,4.8,3,22.02,Mar-20
08/03/2020,GB,London,wind speed,743,0.7,19.7,8.1,242.9,Mar-20
08/03/2020,GB,London,dew,216,4,8,5.5,14.65,Mar-20
08/03/2020,GB,London,pressure,768,1003.3,1009.6,1005.7,14.41,Mar-20
08/03/2020,GB,London,pm25,647,1,72,25,1329.8,Mar-20
08/03/2020,GB,London,no2,666,0.3,44.7,7.1,660.45,Mar-20
08/03/2020,GB,London,humidity,768,45.3,94.6,78.5,1480.66,Mar-20
08/03/2020,GB,London,wind gust,743,3.5,28.3,14.6,301.41,Mar-20
08/03/2020,GB,London,co,174,1.9,7.5,3.7,22.46,Mar-20
08/03/2020,GB,London,pm10,659,2,48,11,289.98,Mar-20
08/03/2020,GB,London,temperature,768,5.5,16.1,10.4,48.38,Mar-20
09/03/2020,GB,London,o3,407,1.4,33.1,17.9,684.56,Mar-20
09/03/2020,GB,London,so2,234,0.1,5.7,2.1,27.89,Mar-20
09/03/2020,GB,London,wind speed,739,0.2,18.7,6.4,189.53,Mar-20
09/03/2020,GB,London,dew,180,2,9.5,3.5,46.51,Mar-20
09/03/2020,GB,London,pressure,768,1003.2,1014.7,1011.1,96.24,Mar-20
09/03/2020,GB,London,pm25,627,1,82,25,1825.93,Mar-20
09/03/2020,GB,London,no2,668,0.6,60.3,11.7,1026,Mar-20
09/03/2020,GB,London,humidity,768,44.2,96.3,82.3,2434.84,Mar-20
09/03/2020,GB,London,wind gust,744,2,23.7,14,235.01,Mar-20
09/03/2020,GB,London,co,189,2.4,9.1,5.4,39.77,Mar-20
09/03/2020,GB,London,pm10,646,1,78,12,992.95,Mar-20
09/03/2020,GB,London,temperature,768,3.8,15,8.7,76.73,Mar-20
10/03/2020,GB,London,o3,408,3,30.8,16.8,551.72,Mar-20
10/03/2020,GB,London,so2,210,0.2,4.8,1.7,25.25,Mar-20
10/03/2020,GB,London,wind speed,741,2.3,22.3,9,287.62,Mar-20
10/03/2020,GB,London,dew,180,9,12,10.5,7.29,Mar-20
10/03/2020,GB,London,pressure,768,1002.3,1008.8,1004,25.52,Mar-20
10/03/2020,GB,London,pm25,599,1,137,15,1395.45,Mar-20
10/03/2020,GB,London,no2,678,0.2,42.8,8.2,585,Mar-20
10/03/2020,GB,London,humidity,768,59.6,96.6,84.8,1125.19,Mar-20
10/03/2020,GB,London,wind gust,741,6,31,19.2,272.46,Mar-20
10/03/2020,GB,London,co,162,1,6.4,3.7,14.38,Mar-20
10/03/2020,GB,London,pm10,654,1,69,6,366,Mar-20
10/03/2020,GB,London,temperature,768,9.5,17.2,13,46.27,Mar-20
11/03/2020,GB,London,o3,381,3.7,37.1,22.3,802.4,Mar-20
11/03/2020,GB,London,so2,166,0.1,5.3,2.5,26.21,Mar-20
11/03/2020,GB,London,wind speed,720,0.1,19.5,8.2,287.15,Mar-20
11/03/2020,GB,London,dew,198,6,8.5,7,3.58,Mar-20
11/03/2020,GB,London,pressure,756,1002.3,1012.2,1009,64.89,Mar-20
11/03/2020,GB,London,pm25,589,2,57,18,1006.6,Mar-20
11/03/2020,GB,London,no2,652,0.8,64.3,9.4,1006.72,Mar-20
11/03/2020,GB,London,humidity,756,48.3,97,78.3,1791.55,Mar-20
11/03/2020,GB,London,wind gust,720,1.5,25.8,14.6,369.62,Mar-20
11/03/2020,GB,London,co,169,1.9,6.6,4.3,22.65,Mar-20
11/03/2020,GB,London,pm10,637,1,57,9,545.21,Mar-20
11/03/2020,GB,London,temperature,756,7.4,17.4,11,60.73,Mar-20
12/03/2020,GB,London,o3,384,4.3,37.8,23.1,718.88,Mar-20
12/03/2020,GB,London,so2,148,0.5,5.6,3.3,29.37,Mar-20
12/03/2020,GB,London,wind speed,716,1,24.8,10.2,370.37,Mar-20
12/03/2020,GB,London,dew,216,-1.5,6,1,23.44,Mar-20
12/03/2020,GB,London,pressure,740,1003.4,1012.7,1010.4,38.73,Mar-20
12/03/2020,GB,London,pm25,583,3,72,26,1517.28,Mar-20
12/03/2020,GB,London,no2,644,0.2,49.5,9,752.82,Mar-20
12/03/2020,GB,London,humidity,740,42,82.3,61.9,983.6,Mar-20
12/03/2020,GB,London,wind gust,716,4,34.8,19,414.89,Mar-20
12/03/2020,GB,London,co,185,2.8,10,4.6,43.06,Mar-20
12/03/2020,GB,London,pm10,589,1,136,14,911.33,Mar-20
12/03/2020,GB,London,temperature,740,3.8,12.9,8.5,37.47,Mar-20
13/03/2020,GB,London,o3,384,2.7,32,18.7,592.56,Mar-20
13/03/2020,GB,London,so2,174,0.1,5.4,2.3,24.35,Mar-20
13/03/2020,GB,London,wind speed,654,0.1,15.7,4.6,145.51,Mar-20
13/03/2020,GB,London,dew,180,1,3.5,2.5,4.05,Mar-20
13/03/2020,GB,London,pressure,744,1012.2,1020,1018.3,49.49,Mar-20
13/03/2020,GB,London,pm25,585,3,73,31,1447.4,Mar-20
13/03/2020,GB,London,no2,655,0.8,58.1,13.9,1033.97,Mar-20
13/03/2020,GB,London,humidity,744,40.3,83.5,60,1507.33,Mar-20
13/03/2020,GB,London,wind gust,618,1,21.8,10,265.96,Mar-20
13/03/2020,GB,London,co,160,3.2,11.6,5.5,48.87,Mar-20
13/03/2020,GB,London,pm10,580,7,100,16,1129.95,Mar-20
13/03/2020,GB,London,temperature,744,5.5,14.6,9,55.74,Mar-20
14/03/2020,GB,London,o3,384,2.9,32.9,21.9,596.33,Mar-20
14/03/2020,GB,London,so2,236,0.1,4.2,2.3,15.23,Mar-20
14/03/2020,GB,London,wind speed,741,0.1,14.7,6.1,144.45,Mar-20
14/03/2020,GB,London,dew,216,4,8.5,7,18.73,Mar-20
14/03/2020,GB,London,pressure,744,1010.5,1018,1013,24.71,Mar-20
14/03/2020,GB,London,pm25,599,1,125,25,1268.62,Mar-20
14/03/2020,GB,London,no2,648,0.9,48.6,9.3,591.76,Mar-20
14/03/2020,GB,London,humidity,744,55,97,83,452.75,Mar-20
14/03/2020,GB,London,wind gust,741,1.1,20.6,11.5,142.74,Mar-20
14/03/2020,GB,London,co,175,2.8,6.7,4,10.47,Mar-20
14/03/2020,GB,London,pm10,606,1,31,12,251.98,Mar-20
14/03/2020,GB,London,temperature,744,6.1,13.2,10,43.01,Mar-20
15/03/2020,GB,London,o3,383,3.3,35,24,774.02,Mar-20
15/03/2020,GB,London,so2,240,0.2,5.6,1.8,30.25,Mar-20
15/03/2020,GB,London,wind speed,683,0.1,17.4,6.1,222.83,Mar-20
15/03/2020,GB,London,dew,144,5.5,8,7,4.95,Mar-20
15/03/2020,GB,London,pressure,744,1005,1013.2,1008,45.97,Mar-20
15/03/2020,GB,London,pm25,618,1,63,22,1374.93,Mar-20
15/03/2020,GB,London,no2,651,0.5,46.5,7.8,838.61,Mar-20
15/03/2020,GB,London,humidity,744,68.5,97,82.3,361.36,Mar-20
15/03/2020,GB,London,wind gust,692,0.2,25.4,13.6,395.4,Mar-20
15/03/2020,GB,London,co,141,2.2,4.8,4.3,6.74,Mar-20
15/03/2020,GB,London,pm10,592,2,30,9,128.54,Mar-20
15/03/2020,GB,London,temperature,744,5.7,12,9.7,20.18,Mar-20
16/03/2020,GB,London,o3,380,0.8,30.1,12.8,437.3,Mar-20
16/03/2020,GB,London,so2,230,0.1,5.8,2.9,18.89,Mar-20
16/03/2020,GB,London,wind speed,686,0.1,11.6,3.6,69.45,Mar-20
16/03/2020,GB,London,dew,198,0.5,5,2,14.2,Mar-20
16/03/2020,GB,London,pressure,730,1013.3,1026,1022,121.43,Mar-20
16/03/2020,GB,London,pm25,622,1,104,35,1484.61,Mar-20
16/03/2020,GB,London,no2,647,2,58,19.2,825.87,Mar-20
16/03/2020,GB,London,humidity,730,42.4,97,71.4,2183.14,Mar-20
16/03/2020,GB,London,wind gust,685,0.1,15.9,7.1,132.19,Mar-20
16/03/2020,GB,London,co,190,2.2,10.4,4.6,58.25,Mar-20
16/03/2020,GB,London,pm10,603,6,41,14,378.32,Mar-20
16/03/2020,GB,London,temperature,730,2.3,14.2,8,84.11,Mar-20
17/03/2020,GB,London,o3,368,1.9,31.9,19.1,583.4,Mar-20
17/03/2020,GB,London,so2,220,0.1,4.1,2.9,14.55,Mar-20
17/03/2020,GB,London,wind speed,612,0.4,11.4,5.4,97.06,Mar-20
17/03/2020,GB,London,dew,144,2.5,8,5,31.74,Mar-20
17/03/2020,GB,London,pressure,612,1025.2,1028.7,1027,5.65,Mar-20
17/03/2020,GB,London,pm25,624,1,91,30,1234.83,Mar-20
17/03/2020,GB,London,no2,650,2.1,53.4,11.5,606.55,Mar-20
17/03/2020,GB,London,humidity,612,61.8,94.6,79.5,544.01,Mar-20
17/03/2020,GB,London,wind gust,558,2.7,18,11,133.03,Mar-20
17/03/2020,GB,London,co,181,2.6,6.5,3.7,17.32,Mar-20
17/03/2020,GB,London,pm10,601,7,109,15,429.87,Mar-20
17/03/2020,GB,London,temperature,612,4.3,14.3,10,99.84,Mar-20
18/03/2020,GB,London,o3,370,3.4,30.8,19.9,629.8,Mar-20
18/03/2020,GB,London,so2,224,0.1,13.7,3.2,53.84,Mar-20
18/03/2020,GB,London,wind speed,547,0.3,15.6,7.5,116.38,Mar-20
18/03/2020,GB,London,dew,83,8,9,8.5,1.86,Mar-20
18/03/2020,GB,London,pressure,581,1021,1025.6,1024.1,8.25,Mar-20
18/03/2020,GB,London,pm25,625,5,102,32,1230.26,Mar-20
18/03/2020,GB,London,no2,657,1.3,41.6,10.6,543.76,Mar-20
18/03/2020,GB,London,humidity,581,64.5,96,81,442.29,Mar-20
18/03/2020,GB,London,wind gust,473,0.6,22.6,12.2,160.93,Mar-20
18/03/2020,GB,London,co,184,1.1,5.3,2.9,10.05,Mar-20
18/03/2020,GB,London,pm10,599,2,40,14,360.53,Mar-20
18/03/2020,GB,London,temperature,581,7.6,15.6,11.7,27.54,Mar-20
19/03/2020,GB,London,o3,378,3.1,27.3,15.9,237.68,Mar-20
19/03/2020,GB,London,so2,128,0.1,5.5,3.3,21.57,Mar-20
19/03/2020,GB,London,wind speed,518,0.1,10.8,4.6,66.97,Mar-20
19/03/2020,GB,London,dew,110,4,7.5,6,7.15,Mar-20
19/03/2020,GB,London,pressure,672,1022.5,1027.4,1026,9.58,Mar-20
19/03/2020,GB,London,pm25,623,6,87,42,2144.65,Mar-20
19/03/2020,GB,London,no2,644,0.8,42.7,11.7,516.98,Mar-20
19/03/2020,GB,London,humidity,672,78,97,92.4,131.61,Mar-20
19/03/2020,GB,London,wind gust,408,1.5,18.9,9.8,163.93,Mar-20
19/03/2020,GB,London,co,184,1.9,3.7,2.8,2.01,Mar-20
19/03/2020,GB,London,pm10,607,3,78,15,451.42,Mar-20
19/03/2020,GB,London,temperature,672,5.5,9.2,7.2,5.93,Mar-20
20/03/2020,GB,London,o3,367,8.6,31.5,23.1,166.87,Mar-20
20/03/2020,GB,London,so2,170,0.1,4.2,2.8,12.93,Mar-20
20/03/2020,GB,London,wind speed,599,0.7,16.3,10,163.35,Mar-20
20/03/2020,GB,London,dew,120,0.5,4,2,8.5,Mar-20
20/03/2020,GB,London,pressure,743,1024.6,1029.5,1028.1,11.27,Mar-20
20/03/2020,GB,London,pm25,621,1,59,25,992.14,Mar-20
20/03/2020,GB,London,no2,646,1.4,28.9,7.2,208.25,Mar-20
20/03/2020,GB,London,humidity,743,51,91,76.5,810.69,Mar-20
20/03/2020,GB,London,wind gust,479,3.8,27.4,18,342.08,Mar-20
20/03/2020,GB,London,co,121,2.4,5.3,3.7,5.53,Mar-20
20/03/2020,GB,London,pm10,620,6,37,12,120.84,Mar-20
20/03/2020,GB,London,temperature,743,5,10,6.9,20.11,Mar-20
21/03/2020,GB,London,o3,360,8,34,21.2,285.98,Mar-20
21/03/2020,GB,London,so2,226,0.1,4,2.2,13.94,Mar-20
21/03/2020,GB,London,wind speed,593,0.5,24.7,9,312.68,Mar-20
21/03/2020,GB,London,dew,105,-5.5,2.5,1,59.35,Mar-20
21/03/2020,GB,London,pressure,737,1022.3,1028.8,1025.7,18.53,Mar-20
21/03/2020,GB,London,pm25,610,1,87,29,1811.05,Mar-20
21/03/2020,GB,London,no2,650,1.3,25.7,7.1,207.01,Mar-20
21/03/2020,GB,London,humidity,737,32.5,89,72,2562.22,Mar-20
21/03/2020,GB,London,wind gust,488,1.9,38.2,17.5,698.3,Mar-20
21/03/2020,GB,London,co,160,1.9,8.5,3.8,41.38,Mar-20
21/03/2020,GB,London,pm10,619,2,32,15,155.09,Mar-20
21/03/2020,GB,London,temperature,737,3.7,10,6.5,27.96,Mar-20
22/03/2020,GB,London,o3,360,7.6,30.5,18.9,201.75,Mar-20
22/03/2020,GB,London,so2,240,0.3,4.2,1.5,14.84,Mar-20
22/03/2020,GB,London,wind speed,618,0.1,18,8.2,196.17,Mar-20
22/03/2020,GB,London,dew,105,0,2,1,3.34,Mar-20
22/03/2020,GB,London,pressure,744,1023,1028,1026.1,10.3,Mar-20
22/03/2020,GB,London,pm25,617,18,72,40,871.43,Mar-20
22/03/2020,GB,London,no2,645,2.2,51.7,8.1,194.54,Mar-20
22/03/2020,GB,London,humidity,744,48.4,86,70,711.88,Mar-20
22/03/2020,GB,London,wind gust,498,1.4,29.3,16,426.51,Mar-20
22/03/2020,GB,London,co,144,2.8,6.4,5.5,18.5,Mar-20
22/03/2020,GB,London,pm10,618,9,32,16,113.79,Mar-20
22/03/2020,GB,London,temperature,744,3,10.5,6.6,32.14,Mar-20
23/03/2020,GB,London,o3,379,0.3,32.1,14.2,435.55,Mar-20
23/03/2020,GB,London,so2,240,0.5,5.6,3,23.52,Mar-20
23/03/2020,GB,London,wind speed,600,0.1,14.2,6.2,146.37,Mar-20
23/03/2020,GB,London,dew,120,-3,1.5,0,21.62,Mar-20
23/03/2020,GB,London,pressure,696,1023,1028.5,1026.3,13.3,Mar-20
23/03/2020,GB,London,pm25,612,9,178,48,1958.98,Mar-20
23/03/2020,GB,London,no2,636,5.8,54.5,15.5,830.17,Mar-20
23/03/2020,GB,London,humidity,696,32.2,82.2,59.2,1519.26,Mar-20
23/03/2020,GB,London,wind gust,497,0.2,20.7,10.9,304.09,Mar-20
23/03/2020,GB,London,co,175,2.6,9.1,7.3,45.8,Mar-20
23/03/2020,GB,London,pm10,620,2,58,20,405.56,Mar-20
23/03/2020,GB,London,temperature,696,0.9,13.2,6.6,85.13,Mar-20
24/03/2020,GB,London,o3,380,0.7,40.8,18.6,709.44,Mar-20
24/03/2020,GB,London,so2,240,0.5,4.9,2.2,18.33,Mar-20
24/03/2020,GB,London,wind speed,606,0.1,12.4,4,106.97,Mar-20
24/03/2020,GB,London,dew,120,-4.5,0,-1.5,13.92,Mar-20
24/03/2020,GB,London,pressure,735,1022,1027.3,1025.3,12.93,Mar-20
24/03/2020,GB,London,pm25,593,17,303,51,3161.79,Mar-20
24/03/2020,GB,London,no2,604,2.4,45.1,15.5,673.51,Mar-20
24/03/2020,GB,London,humidity,735,26,81,52.7,2081.66,Mar-20
24/03/2020,GB,London,wind gust,510,0.1,16.8,8,215.41,Mar-20
24/03/2020,GB,London,co,182,1.9,8.2,6.4,46.82,Mar-20
24/03/2020,GB,London,pm10,606,7,78,19,408.03,Mar-20
24/03/2020,GB,London,temperature,735,0.9,16.7,8,179.64,Mar-20
25/03/2020,GB,London,o3,351,0.1,37.2,18.3,1049.27,Mar-20
25/03/2020,GB,London,so2,230,0.1,5.7,3,27.91,Mar-20
25/03/2020,GB,London,wind speed,529,0.1,11,4.1,75.77,Mar-20
25/03/2020,GB,London,dew,120,-7.5,1.5,-1.5,59.23,Mar-20
25/03/2020,GB,London,pressure,735,1020.9,1026,1024,12.41,Mar-20
25/03/2020,GB,London,pm25,562,14,144,65,3031.28,Mar-20
25/03/2020,GB,London,no2,623,3.7,68.4,20.3,798.44,Mar-20
25/03/2020,GB,London,humidity,735,26,90.5,56,2921.95,Mar-20
25/03/2020,GB,London,wind gust,447,0.1,16,7.7,216.35,Mar-20
25/03/2020,GB,London,co,187,2.4,9.3,7.7,62.25,Mar-20
25/03/2020,GB,London,pm10,622,10,96,27,775.63,Mar-20
25/03/2020,GB,London,temperature,735,-0.9,14.5,6.7,134.74,Mar-20
26/03/2020,GB,London,o3,381,0.1,44.3,23.2,981.32,Mar-20
26/03/2020,GB,London,so2,220,0.2,6.5,3,39.72,Mar-20
26/03/2020,GB,London,wind speed,585,0.1,13.1,5.9,117.17,Mar-20
26/03/2020,GB,London,dew,120,-4.5,1,-1,18.9,Mar-20
26/03/2020,GB,London,pressure,741,1019.7,1024.1,1022.9,9.2,Mar-20
26/03/2020,GB,London,pm25,586,9,263,79,3712.68,Mar-20
26/03/2020,GB,London,no2,633,0.1,34.4,13.3,322.54,Mar-20
26/03/2020,GB,London,humidity,741,27.7,92,61.8,3424.89,Mar-20
26/03/2020,GB,London,wind gust,487,0.2,23.6,10.3,359.14,Mar-20
26/03/2020,GB,London,co,201,2.5,9.1,6.4,41.94,Mar-20
26/03/2020,GB,London,pm10,638,17,174,32,795.47,Mar-20
26/03/2020,GB,London,temperature,741,-1.1,13.3,6.4,162.76,Mar-20
27/03/2020,GB,London,o3,383,1.7,47.1,31.6,842.17,Mar-20
27/03/2020,GB,London,so2,224,0.1,55,2.2,749.56,Mar-20
27/03/2020,GB,London,wind speed,584,0.1,16.5,6.2,230.41,Mar-20
27/03/2020,GB,London,dew,110,-2,2,-0.5,17.83,Mar-20
27/03/2020,GB,London,pressure,736,1019.6,1025.3,1023.4,10.68,Mar-20
27/03/2020,GB,London,pm25,600,41,124,78,2305.64,Mar-20
27/03/2020,GB,London,no2,622,2.2,37.1,8.4,254.23,Mar-20
27/03/2020,GB,London,humidity,736,35,94.2,63.3,3204.44,Mar-20
27/03/2020,GB,London,wind gust,507,0.1,27.7,15.7,620.38,Mar-20
27/03/2020,GB,London,co,181,2.8,6.4,5.5,18.96,Mar-20
27/03/2020,GB,London,pm10,634,17,57,34,467.12,Mar-20
27/03/2020,GB,London,temperature,736,-0.6,14.2,7.6,162.78,Mar-20
28/03/2020,GB,London,o3,384,18.1,42.2,33.1,240.96,Mar-20
28/03/2020,GB,London,so2,206,0.1,6.3,1.2,53.95,Mar-20
28/03/2020,GB,London,wind speed,603,0.3,21.2,9.5,321.45,Mar-20
28/03/2020,GB,London,dew,95,-1.5,3,1,11.49,Mar-20
28/03/2020,GB,London,pressure,741,1022.6,1034.3,1028.5,89.11,Mar-20
28/03/2020,GB,London,pm25,606,5,91,46,6265.83,Mar-20
28/03/2020,GB,London,no2,623,1.3,13.1,4.5,50.91,Mar-20
28/03/2020,GB,London,humidity,741,44.5,86.3,68.6,788.27,Mar-20
28/03/2020,GB,London,wind gust,523,3.6,33.5,19.7,553.48,Mar-20
28/03/2020,GB,London,co,170,2.4,5.5,4.6,9.68,Mar-20
28/03/2020,GB,London,pm10,628,6,57,22,853.8,Mar-20
28/03/2020,GB,London,temperature,741,3.8,11.6,6.3,46.77,Mar-20
29/03/2020,GB,London,o3,368,18.9,35.9,30.3,145.74,Mar-20
29/03/2020,GB,London,so2,180,0.6,5.2,0.8,38.46,Mar-20
29/03/2020,GB,London,wind speed,570,0.9,27,11.7,381.41,Mar-20
29/03/2020,GB,London,dew,115,-7,0,-3,44.71,Mar-20
29/03/2020,GB,London,pressure,708,1032.2,1039.5,1037.1,28.82,Mar-20
29/03/2020,GB,London,pm25,564,3,72,24,1090.49,Mar-20
29/03/2020,GB,London,no2,608,0.7,11.7,3.2,36.63,Mar-20
29/03/2020,GB,London,humidity,708,36,81.8,60.4,934.77,Mar-20
29/03/2020,GB,London,wind gust,520,3.9,41,22,734.76,Mar-20
29/03/2020,GB,London,co,189,1.9,8.5,6.4,46.44,Mar-20
29/03/2020,GB,London,pm10,585,3,49,13,240.72,Mar-20
29/03/2020,GB,London,temperature,708,2.2,7.4,5,17.18,Mar-20
30/03/2020,GB,London,o3,379,9.7,34.7,24.8,324.55,Mar-20
30/03/2020,GB,London,so2,196,0.5,6,0.9,48.62,Mar-20
30/03/2020,GB,London,wind speed,488,0.2,11.7,6.2,119.55,Mar-20
30/03/2020,GB,London,dew,120,-4.5,3,0.5,38.72,Mar-20
30/03/2020,GB,London,pressure,530,1029.4,1039,1035.4,55.41,Mar-20
30/03/2020,GB,London,wind-gust,380,2.6,21.2,12.1,226.54,Mar-20
30/03/2020,GB,London,pm25,579,2,70,23,977.05,Mar-20
30/03/2020,GB,London,no2,626,1.3,29.6,6.6,222.96,Mar-20
30/03/2020,GB,London,humidity,530,51,86,74.5,412.91,Mar-20
30/03/2020,GB,London,wind gust,380,2.6,21.2,12.1,226.54,Mar-20
30/03/2020,GB,London,co,155,2.5,6.4,4.9,11.75,Mar-20
30/03/2020,GB,London,pm10,611,3,38,11,149.07,Mar-20
30/03/2020,GB,London,temperature,530,1.7,10,4,54.53,Mar-20
30/03/2020,GB,London,wind-speed,488,0.2,11.7,6.2,119.55,Mar-20
31/03/2020,GB,London,o3,382,8.5,36,25.4,303.94,Mar-20
31/03/2020,GB,London,so2,198,0.1,6.4,1,58.82,Mar-20
31/03/2020,GB,London,wind speed,632,0.2,12.2,6.1,93.79,Mar-20
31/03/2020,GB,London,dew,100,-2,2,1,12.24,Mar-20
31/03/2020,GB,London,pressure,718,1027,1033,1031,17.57,Mar-20
31/03/2020,GB,London,wind-gust,517,0.2,20.2,12,209.94,Mar-20
31/03/2020,GB,London,pm25,589,2,63,30,1522.26,Mar-20
31/03/2020,GB,London,no2,634,1.3,32,8.5,310.1,Mar-20
31/03/2020,GB,London,humidity,718,51.2,92,68.5,1217.74,Mar-20
31/03/2020,GB,London,wind gust,517,0.2,20.2,12,209.94,Mar-20
31/03/2020,GB,London,co,169,2.7,7.3,5.5,17.69,Mar-20
31/03/2020,GB,London,pm10,605,5,37,14,135.77,Mar-20
31/03/2020,GB,London,temperature,718,1.4,10.5,6,55.09,Mar-20
31/03/2020,GB,London,wind-speed,632,0.2,12.2,6.1,93.79,Mar-20
01/04/2020,GB,London,o3,381,0.1,34.5,19.7,640.14,Apr-20
01/04/2020,GB,London,so2,232,0.2,7.9,1.2,84.81,Apr-20
01/04/2020,GB,London,dew,110,-1.5,0.5,-1,3.57,Apr-20
01/04/2020,GB,London,pressure,747,1017.2,1029.1,1023.5,91.01,Apr-20
01/04/2020,GB,London,wind-gust,527,0.2,14.9,5.6,159.63,Apr-20
01/04/2020,GB,London,pm25,572,11,109,36,1736.46,Apr-20
01/04/2020,GB,London,no2,640,1.8,43.9,14.3,564.55,Apr-20
01/04/2020,GB,London,humidity,747,47.5,92.2,64.3,1425.85,Apr-20
01/04/2020,GB,London,co,170,2.6,7.4,5.7,26.22,Apr-20
01/04/2020,GB,London,pm10,612,5,75,14,439.74,Apr-20
01/04/2020,GB,London,temperature,747,-1.6,10.1,7.2,101.28,Apr-20
01/04/2020,GB,London,wind-speed,612,0.1,10.1,2.8,69.07,Apr-20
02/04/2020,GB,London,o3,390,3.2,35.9,20.5,543.07,Apr-20
02/04/2020,GB,London,so2,240,0.4,9.8,1.4,127.51,Apr-20
02/04/2020,GB,London,dew,115,0.5,5,3,19.18,Apr-20
02/04/2020,GB,London,pressure,768,1010.9,1019.8,1015.2,39.24,Apr-20
02/04/2020,GB,London,wind-gust,589,0.3,22.2,9.8,274.02,Apr-20
02/04/2020,GB,London,pm25,565,3,90,25,1253.87,Apr-20
02/04/2020,GB,London,no2,615,0.1,48,9.9,551.72,Apr-20
02/04/2020,GB,London,humidity,768,50,83,68.2,495.56,Apr-20
02/04/2020,GB,London,co,186,2.8,6.7,5.3,15.68,Apr-20
02/04/2020,GB,London,pm10,608,4,81,10,406.73,Apr-20
02/04/2020,GB,London,temperature,768,5.2,13.5,10.3,64.73,Apr-20
